municipio1,municipio2,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
Goiânia,Campo Grande,0.48079145768356135,0.49821276721757685,0.503246157261001,0.49970618961031016,0.4901496112372658,0.46965069182995345,0.439401432191495,0.39502940126180736,0.34153537583285565,0.2866760108810606,0.2353828789439729,0.18761125823454694,0.141578927259626
Goiânia,Cuiabá,0.2120354871196469,0.20663890002301416,0.19519004063394474,0.18008016238524593,0.16303934822171087,0.1437644678113094,0.1221027474206863,0.09987444228427582,0.07718562369016982,0.0526247530874866,0.027979859920543637,0.0045975453542221965,-0.01722050082507604
Goiânia,Curitiba,0.5457812552181738,0.5454273293315002,0.5323561060409818,0.5089621071510225,0.47814659229767337,0.4392268511835625,0.39847585889142406,0.353430376228134,0.30268580768989434,0.25287163459128376,0.2041200797663438,0.15932575314609546,0.11760018065435203
Goiânia,Florianópolis,0.4881680218539958,0.48909258078519,0.4809010985896375,0.47106704362408675,0.4434182110383282,0.4176911116546743,0.38733224803384225,0.35458535192708246,0.325966757372401,0.2881221173088551,0.25045602188596017,0.21263603800961722,0.17873072641905838
Goiânia,Fortaleza,0.2546354818306322,0.2140301332971831,0.16857950058079565,0.12228910443357789,0.07837663518731135,0.035579614137650636,-0.004358297112042718,-0.04038760833267364,-0.07274895124933613,-0.10304369661126266,-0.1307707408564436,-0.1540291521652176,-0.17356089878992034
Goiânia,Goiânia,0.9999999999999999,0.9698637213712742,0.9207486695124759,0.8622562935661016,0.7964497654866485,0.7229533325237796,0.6522982147979373,0.573470152843873,0.4893712104915374,0.4073313520657582,0.3276596749522715,0.2529834560688095,0.18342997338559602
Goiânia,João Pessoa,0.33813390317733,0.2922438267375661,0.24040674231393688,0.18531956633895993,0.13074846079393868,0.07836585167241204,0.02646679130481705,-0.02064780617148155,-0.06498160464094464,-0.10362347082869239,-0.14022884845676353,-0.1691990229000025,-0.193204900846476
Goiânia,Macapá,0.17632834072816975,0.15148685231498735,0.12690219992901547,0.10058871643296849,0.07031099252692478,0.04272742622879625,0.015902094201454497,-0.011797082753125432,-0.038044972150085836,-0.06340288942542208,-0.08731104122208762,-0.10900805814574785,-0.12635027933788778
Goiânia,Maceió,0.04031130574665873,0.003506682912376152,-0.03509390480320014,-0.0702121679659048,-0.10260602432574749,-0.13111996739442472,-0.15429868918906867,-0.17288375149947233,-0.18871495778027744,-0.20136264383003646,-0.20964633067715563,-0.21447305459404278,-0.21586632844269685
Goiânia,Manaus,0.12409316144753715,0.11924607065383268,0.1119678080765378,0.10271911123815868,0.09293029465565246,0.07977827499274581,0.06486482505448118,0.047512338849827904,0.02989860256983868,0.013075622812359553,-0.003547168231346188,-0.019889625782460688,-0.03724230916215599
Goiânia,Natal,0.36975507920769024,0.34228207016754375,0.3101225732048724,0.26566966648614,0.22055954919321294,0.17232062345073942,0.12629335110092277,0.07662480597408403,0.028665524541754632,-0.019501358117943294,-0.0656772901469002,-0.10679282232696723,-0.1406260000404139
Goiânia,Palmas,0.41796165709982624,0.4123905248693392,0.39869128288003114,0.3786984436910829,0.3534191566341252,0.3269177622633753,0.30171464906432843,0.27273867584357936,0.23326954018730173,0.19132061909306455,0.14466006069401602,0.09295689236348267,0.03976500323441638
Goiânia,Porto Alegre,0.5921579244277477,0.5483514617236698,0.5072127653676831,0.4595459300428872,0.40701350757764826,0.3523380964131808,0.29902295876662727,0.24630632705882832,0.19245282216632062,0.14255314866540364,0.09699340545289249,0.05742923708001205,0.02278931965814519
Goiânia,Porto Velho,0.4676245639406197,0.47855965567258757,0.4770985887430882,0.46094876544676455,0.4407389998439065,0.4106526366797731,0.3750803367810751,0.3325782589106447,0.2851570849500824,0.23802545008854945,0.19153766042991505,0.15129753240348912,0.11337519048870995
Goiânia,Recife,0.4794844791953874,0.48587444784444805,0.48337565806770244,0.47977791577339396,0.46593152927169534,0.44597123409422446,0.42235934651741813,0.39654611668585316,0.3634258592839755,0.3260135261586114,0.2829801954694218,0.24028369366975771,0.20121707560889393
Goiânia,Rio Branco,0.23556222119326195,0.2234232628924924,0.2083172110347074,0.19123357048110026,0.17188915223465742,0.15248391881207118,0.13255580504358913,0.11106863137670402,0.08753452025740519,0.0635260112636076,0.0385890039054262,0.012308592297819693,-0.013205417175852427
Goiânia,Rio de Janeiro,0.18343975201475574,0.17002104438367918,0.14608660629391654,0.11722776672577251,0.08311502976106198,0.04775275860308626,0.013876842130330781,-0.01890870068666686,-0.04958868908080323,-0.07606365997191616,-0.09791458196840913,-0.11642443201447644,-0.1327963055907892
Goiânia,Salvador,0.16857999876306637,0.13363953738819534,0.09829533292483118,0.06293887358379786,0.02685569736355367,-0.00751924902794975,-0.03791544585104515,-0.06724950342734304,-0.09828725888729613,-0.12319465123331681,-0.145583924757014,-0.1632835212675718,-0.17553673337969802
Goiânia,São Luís,0.2654854375491457,0.23562662424153202,0.19813391936152883,0.15937358893386314,0.1165572045397671,0.07394327803888184,0.03633808307142146,0.0033449325615384786,-0.028861848661488818,-0.05759337532746268,-0.08358116891346845,-0.10699444157754401,-0.12758207981812308
Goiânia,São Paulo,0.41677419137433125,0.4137539716559151,0.40499876950580654,0.38561692858448504,0.3384369852621963,0.3108913062288586,0.30233443901610607,0.29081671416074883,0.2683450900773727,0.2380667970490179,0.19624795885738533,0.1520888615025014,0.11040752181052875
Goiânia,Teresina,0.26760638033856127,0.24152933530528328,0.2089017228492481,0.1718655614894896,0.1431706993208477,0.11452400812338508,0.08070938277789817,0.04135318278018836,0.0012901343009624412,-0.04084095176102522,-0.08122203330017466,-0.11652322763393742,-0.14769308541109602
Goiânia,Vitória,0.4779251888240416,0.45492248908056115,0.4169373088662219,0.37944029198479917,0.34121695759934667,0.3032968124708479,0.26455375638249257,0.22448128923436275,0.17981724687173145,0.13739655086352728,0.09891376815547828,0.06180058295989081,0.029077008183483508
João Pessoa,Aracaju,0.15838235269992046,0.15162612687912397,0.13894581315825835,0.12752946558377354,0.11354532332582697,0.10023499999593283,0.08909399613879582,0.07650793103280082,0.06663128708320268,0.05463938086830229,0.044225224181240745,0.03616068123539868,0.028830367781787995
João Pessoa,Belo Horizonte,0.362478912815721,0.392984780724691,0.4150704606269221,0.43774729920360184,0.46513425991849666,0.49159328705101657,0.5105323010911375,0.5241796412509533,0.5275090447646114,0.5146589669022897,0.49780475808423347,0.4727144330928468,0.43647760704989685
João Pessoa,Belém,0.16391391417977957,0.2050546286677167,0.24472433518128042,0.2807703930739952,0.32037181533944226,0.3586544128990847,0.38674734195995597,0.4101420241572222,0.42790674229610115,0.4355260167745904,0.4313342967593324,0.42655044065739095,0.42581129508532545
João Pessoa,Boa Vista,-0.09237066849275978,-0.10101419160834975,-0.1121134876486526,-0.12177299415854705,-0.127287620467299,-0.13509163456907144,-0.1404300815175652,-0.1491750759930873,-0.1575509668598489,-0.1637044524431579,-0.16825298210840142,-0.17198108966062572,-0.17520482344381755
