,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Palmas,0.07144733046292386,0.16426617378768293,0.3955504694944594,-0.13582248384063894,0.2431244565071954,0.5110963081510818,0.1332508625657767,0.19575323826989,0.2834945057580977,0.12988622893361698,0.35147376266118435,0.13372005086796016,0.2105342078745511,-0.08296042281772666,0.1680021455788762,0.12457471245102089,0.8147160683077277,0.19391693885737685,0.10767382458412389,0.2920233130737939,0.14129479936966569,0.2762888163409988,0.0851749368813338,0.07962265706013948,0.22919841612323902,0.20238323820671328,0.28572008008464034
Porto Alegre,0.020571730013031496,0.662915132639447,0.17398644051693377,-0.12188402687088962,0.5549379819132516,0.4857734818276732,0.033623183071292716,0.7490368774303103,0.7138464074409162,0.03947179721081235,0.6351024379223061,0.24676185085524813,0.1284347634842318,0.03460928850220577,0.1711938825655622,0.33113760785408175,0.3967903624418855,0.749792361813828,0.1608307244129813,0.4556483182642717,0.0915158415210969,0.12685691705099789,0.019369642832459465,0.31849303695681036,0.15964224990554926,0.11656778378510894,0.4871625208217146
Porto Velho,-0.03766743685757257,0.06695624912618212,-0.023110667618160143,-0.06641994147772996,0.04115784559694293,0.18714556767121152,0.13780249151296,0.1462235620119285,0.10372182370969588,-0.06860938695087247,0.2743369270656224,-0.08807222049473723,-0.07175296766682894,-0.07410290752786487,-0.011053060496098801,-0.020846978981723233,0.050795029803951654,0.07669709338973162,0.7228807956134964,0.005832161415528523,0.09796119696542523,-0.021172029985627366,-0.10995160324771884,-0.03329482545491396,-0.039810349893801764,-0.10040749690093413,0.009333502230849054
Recife,0.29108290330327946,0.19078781545809945,0.36197287836782677,0.13086108425210652,0.252445171949614,0.18597891577053327,0.06372143607099134,0.31790958996174334,0.3167775910958454,0.08412936114194533,0.39262819658128995,0.1523092839986903,0.1300094316780591,0.23881443979200256,0.025709671544115378,0.2669584447269305,0.345907176787407,0.2074829237583034,-0.0053790346951157475,0.8192783524501024,0.039542318447695755,0.17831094373371412,0.31216382582423324,0.1865555372150724,0.4462373583260803,0.26232565851529327,0.09231473534014223
Rio Branco,-0.05542583142712007,0.028402962643929535,0.27517074489808613,0.17573797279313313,0.09109459611678306,0.22870156341280223,0.11449607008800557,0.01133063952575726,-0.0049183350251299695,-0.0743616835894291,0.2242055315618192,-0.1582035855505542,0.17903523581347652,0.024392333904103683,0.30753099488532154,-0.10749580749652442,0.03947671247428249,0.004487995162457569,0.48839085117215914,-0.031437284986439135,0.8201372948299112,-0.04364206660477722,0.02230116935902856,-0.050057079437502906,-0.005765233311572803,-0.07394168182159132,0.08078144310880077
Rio de Janeiro,0.2373159500092482,0.14564316404355715,0.4623226715745813,-0.011013763371507335,0.053818419082687065,0.11668335900417781,0.3151684971485901,0.10037219547453168,0.043666131437914806,0.27876865937620265,0.16766929627927785,0.18966324673734639,0.112626058038618,0.2361438397772209,0.33786935614293145,0.3696666442505104,0.40633304335348724,0.21168875180250926,0.06906994660730578,0.2309451069696162,0.10410485895403722,0.7589532804666989,0.17966870396771534,0.10363487917954627,0.03324721989057016,0.3829514407893258,0.2599509082515045
Salvador,0.26092318263575376,0.12508829835034135,0.4752133673477553,0.3426992385562884,0.30657196721587476,0.03290607601261005,0.24036427124165988,0.06738777975665936,0.02896733110592837,0.3125348668325065,0.24141100484123984,0.285310233085674,0.2680173421172277,0.4362250495932252,0.1480335541614081,0.2588263036113872,0.3109627637664586,0.06976238047955913,0.016945004287233344,0.39317249073715965,0.37453911788282407,0.3727133615921323,0.7789214761160996,0.18083187649938065,0.346050933937125,0.4018754050618823,0.25198610790680104
São Luís,0.11419752416009388,0.4465249093806699,0.449211558206477,0.10560167697477495,0.3430205632800117,0.22439496669042744,-0.013623431862272654,0.5868216898933994,0.474549988309711,0.1871919659224384,0.32973060006821947,0.4816355858502026,0.4511112098633256,0.2899929757589309,0.2185626580144645,0.5179739815068313,0.3900883769738967,0.5222217652337438,0.0473172735834999,0.5330756998387162,0.11236835198523386,0.2052196601544924,0.3354582741645056,0.7601945820848431,0.15117422678404466,0.3734588757903114,0.19533275087877675
São Paulo,0.05200538115254329,0.06545344055940679,0.07464782908269173,-0.10188563509458541,0.2831533559109447,0.08885750896869038,-0.005496471326591256,0.019385423417415205,0.10357913373968049,-0.016557272696798304,0.3483673080013931,0.07278049302532742,0.08096635973664469,-0.06254729375451742,0.06071732735035768,0.02547118998955185,0.23493474026471894,0.07141502973000428,0.030613490202290303,0.21291040361486155,0.08857636794529149,-0.0014479703001965025,0.12235316039291237,-0.02340985795174586,0.6040433853792457,0.13499239378242683,0.0597058515397311
Teresina,0.15525254769356775,0.15940422408171254,0.3701446662087889,0.019922177074705394,0.25671376029698806,0.06258680179435158,0.2760577717629848,0.2042618600913748,0.15913462604092246,0.37482220409359673,0.29883129325756913,0.47130720743859433,0.31766583959564515,0.30886377382656044,0.20721827983220462,0.38625060632666836,0.44448580440929103,0.24231926357006214,-0.0230624723605165,0.429111828870445,0.11839830351182291,0.47195210574415947,0.3688837619500962,0.43337539939835507,0.4409690818554736,0.6628851225939635,0.13387022276899818
Vitória,0.046747626137214816,0.3850686961890235,0.21333178652755647,0.02619740456146778,0.2529001392093908,0.457633953445225,0.22344447211592067,0.14443049482194706,0.11845251669669703,0.07317277729034499,0.45357258601796957,0.06473410759722195,0.16388632542036416,0.0035683580156347147,0.3661353130870673,0.0379863662271433,0.28729424363678097,0.3809467959870669,0.09063891637977878,0.09065366874595515,0.31119168094436833,0.2640505672939803,0.16227741372416427,0.036270349069082566,0.09180024184244372,0.07902587970984035,0.862078447710632
