,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,-0.013141058931242006,0.05026704906129847,0.023497092474499,-0.15084444221892396,0.07779277856752444,0.2866760108810606,0.0526247530874866,0.25287163459128376,0.2881221173088551,-0.10304369661126266,0.4073313520657582,-0.10362347082869239,-0.06340288942542208,-0.20136264383003646,0.013075622812359553,-0.019501358117943294,0.19132061909306455,0.14255314866540364,0.23802545008854945,0.3260135261586114,0.0635260112636076,-0.07606365997191616,-0.12319465123331681,-0.05759337532746268,0.2380667970490179,-0.04084095176102522,0.13739655086352728
João Pessoa,0.05463938086830229,0.5146589669022897,0.4355260167745904,-0.1637044524431579,0.5044090018434295,0.36210052419693317,0.11899585950640189,0.6235470274534319,0.5819308453460559,0.23940505805710144,0.517561002327641,0.46861356282802163,0.3570013356746763,0.12756159010399185,0.36945897244583065,0.4401047506702431,0.5818483972560153,0.5874049601623437,0.04204959959966298,0.5063713066007759,0.20286323000695206,0.31097219228926765,0.13378286875411877,0.4526545828949279,0.3336784054045993,0.40406098053958467,0.2483184205605993
Macapá,-0.03281283823643404,0.0955964391647568,0.39619664070581434,0.19079782346167096,0.08221405344520602,0.455146303487973,0.006843561933669167,0.12328955760336802,0.10949759641727938,-0.024681174975732235,0.13483307534084166,0.04071036881251235,0.4958512954401974,0.14054302991805312,0.05602906632867819,-0.008170820343830492,0.2578735569060891,0.07812387292793006,0.10220364509641919,0.14270636339049722,0.3080942584051439,-0.009349331311693878,0.02117312135254188,0.055365505883455464,0.03884887089693491,-0.008581136000996194,0.004682190228212568
Maceió,0.1490254917602075,0.28348643432646886,0.5118868588701814,0.30169044208643686,0.4603079540978044,0.2946848480568388,0.26345848331285604,0.12310076935003077,0.07977991075181368,0.09742275682661192,0.21773792020548685,0.09145441192793079,0.198453365937784,0.5748561136456876,0.026696292416729536,0.1935246263734086,0.35382305065131886,0.1259909112025031,0.20146402571401045,0.4044324563827081,0.3357594812454451,0.34012202091423155,0.43194140864633385,0.12200780657521179,0.2092203514800278,0.2749339907612507,0.11465776594217633
Manaus,-0.03235735660296682,0.013670441615898296,0.13656630822166282,0.012147055574001444,-0.01618900412819251,0.07927489373760344,-0.023613370177370713,0.033102922738149174,0.0295373875829426,-0.016853289804563448,0.04698585992896073,-0.06680141532784331,0.08033990969387939,-0.03375380560571437,0.26350712927587205,-0.039205073475969535,0.015487822516534156,0.07668801613215184,0.051158625266876395,-0.028315285952421262,0.5390268057339974,0.00039730368929107984,-0.06650555085310779,0.013370706310081854,-0.02557639290515693,-0.020578638696447275,0.10593836598908069
Natal,0.168756491332405,0.06454848099768108,0.43819086539519997,-0.05778860397004934,0.09685998414528608,0.13215639405147725,0.11614766422028115,0.22377414844986177,0.27652148571996193,0.11830912514129702,0.17064152929908893,0.097830397527732,0.08795808998923837,0.04618388845400584,0.2679152077244143,0.32030943982553195,0.3908074552206918,0.13423262781302345,0.029772126501402162,0.3172807293599431,0.11040492811633384,0.388323213817852,0.06123440408551684,0.12613829066492713,0.09762194815088106,0.19472277199311822,0.0603761716674421
Palmas,-0.020111714767685168,-0.026358644489527322,0.2096641061828923,-0.18958296392491172,0.0035256622663167583,0.3117864814136872,0.03170746496736749,0.044101583396682124,0.10754447567743777,-0.04938071940729016,0.1805147405430907,-0.0782081634538908,0.03756681387514109,-0.21348556084021167,0.2015130567738694,-0.05517276110909641,0.4297594324887093,0.03798545216375481,0.09185747483661418,0.1716593703662089,0.15081293009752142,0.08164406199975689,-0.07475250584887873,-0.06153106134761569,0.10596020434685137,-0.004985945583180511,0.14914541748303525
Porto Alegre,-0.010062021731711229,0.2465548501572409,0.11681335487451486,-0.12478622895770126,0.27462706696304273,0.5895751812286595,0.011274994343200305,0.49382005164407256,0.5620014795620961,-0.07801759231450688,0.41246068945044917,-0.00016585688001105925,-0.0014775412756441117,-0.07104828979592771,0.12664305351264576,0.08809183977644834,0.38236965832919667,0.3165477481836257,0.11204872602863297,0.4002521165736212,0.08292043619209782,-0.018049171266211448,-0.07005801148187256,0.07566402332021831,0.0945633499178584,-0.02939037265049058,0.32913688439093
Porto Velho,-0.06097366877587167,0.00022023864016673298,-0.07335832665008896,-0.08017906122087559,-0.0451076105804203,0.041290065165491205,0.021089515523231257,0.06608361506894765,0.063815516035737,-0.10094254648814666,0.042220819164564174,-0.12965804987817114,-0.10242216213572913,-0.09169294673266949,-0.04210197140284168,-0.08126498812042891,-0.022862254814038262,0.012490845559714605,0.2508150784754761,-0.0072894776716407456,-0.031095966215938287,-0.06720458587682673,-0.1378319740896327,-0.05970203488728529,-0.05572488372617199,-0.1327362652684661,-0.04134489466686345
Recife,0.13220926413289386,0.08856487124035163,0.2893911722855293,0.02371612881384038,0.15671290125726947,0.1487540333278337,0.01460044429080934,0.1033873920045199,0.18056730767649148,-0.03500757069419314,0.21809242031971884,-0.020602381512174753,0.04782122580797574,0.08040908015025539,0.02604859721732582,0.04541118955044465,0.21865934009741939,0.06722840558562929,0.004554943525129741,0.48960462886855005,0.07246811165492267,0.06969570549607926,0.17062036223697583,0.049407920524484415,0.22965421344095754,0.04608863123289167,0.054328467076683776
Rio Branco,-0.08365573292510349,-0.04861069728033801,0.09445957488278116,0.1285947845951078,-0.038860503072268474,0.09415284609723533,0.047155989633387435,-0.06196497527486873,-0.05718743984069455,-0.14912999784612802,0.08874454515624143,-0.2232380520657949,0.03253518302626666,0.009073726008944665,0.09237928149232898,-0.16107867887497754,-0.050381369061287276,-0.04679872856530049,0.4315133149755828,-0.06950299397864905,0.47626809215753035,-0.10596731929555415,-0.09037617361695094,-0.08743413513594647,-0.060793074095501706,-0.1436506883906919,-0.016544109503520057
Rio de Janeiro,0.07553182930544548,0.012387264265401144,0.47064688322449183,-0.053051338531994265,-0.012276020817769427,0.17862819854203696,0.16733812364070627,0.07066683646974055,0.027202210603516994,0.01926655317817889,0.09225600998917614,-0.0346853672064045,0.0674638836232199,0.022703856002185815,0.3314104566063044,0.10743124507783969,0.35844531141245106,0.06398763793245672,0.08333627476454285,0.22128484253684808,0.17707194443748378,0.33066854223580405,0.0703394755881255,-0.007175186022085481,0.010913489315415737,0.12394193742702952,0.1337518670431801
Salvador,0.10469382727713875,0.10399430676011479,0.4802772056540167,0.17568338594363272,0.33128953872476613,0.11491855863559887,0.17009351872274503,0.042112964583312804,0.02556071198611948,0.22237154729566636,0.25209272896678253,0.16578501492526784,0.24494853532149055,0.22255161702016654,0.28458706371519543,0.10170170606588132,0.3438675635599247,0.05611625790852334,0.08299454597524183,0.29244832390964653,0.45890803971517424,0.2641935944382792,0.45601660357819374,0.07751500975011576,0.3136249101371218,0.27205415294170876,0.17065730894797887
São Luís,0.05092207952894596,0.2397448699982646,0.5142957625150028,0.15086231319804067,0.2787204535433819,0.4130363570623837,0.006041398960864546,0.4533844350605405,0.3955513006793669,0.11598744927729994,0.23443794229982753,0.2514408529249526,0.37320313366682545,0.21604249854831956,0.265896235867475,0.29422878593639373,0.4850280368782869,0.29168182183626407,0.019995027265753116,0.5143152072213624,0.1972817690067156,0.16053484455821004,0.28637967194963604,0.3750217356074186,0.12491319578357167,0.2171261335302707,0.21195154688281992
São Paulo,-0.027425307930599184,-0.03590829753721503,-0.02266595373399581,-0.10791809661370043,0.10395119743153022,0.1219242219420292,-0.02699836139175941,-0.01703642289417929,0.01793288808179406,-0.08980486522259548,0.21125053313146896,-0.061293767754812586,-0.02505321478591848,-0.12029168197588322,0.05063814157798747,-0.08561724325198622,0.15864097924678083,-0.009853561914869758,0.08137803579303432,0.04037758461014066,0.08157961850936846,-0.06519386447401096,-0.03003020761035501,-0.10057805085124796,0.1674001915940313,-0.039681023758920214,0.012455764937271562
Teresina,0.06325749455903215,0.1348400750476494,0.5591774688897281,-0.027498322548016554,0.21445930541451003,0.1691412050313048,0.17914290283325776,0.21861460522049034,0.17384702360715343,0.13262286747545723,0.24321157315177755,0.2031695162587485,0.304008572402404,0.0983322713434848,0.2598276150673846,0.19850199770696503,0.4773834083079932,0.1864455327152946,0.009061874889833304,0.3709358271306312,0.19875473802488688,0.2542322578426056,0.24513404964664287,0.2057896894104584,0.28831587029830574,0.26313974567816695,0.09602799180951634
Vitória,-0.015507869916789182,0.13281499588293305,0.1869380076061552,0.028365148180073598,0.08487878379243503,0.41787696484691006,0.08487639714217933,0.05508095576414734,0.044273338123938355,-0.047822110983396046,0.31249892192603645,-0.07484798952050489,0.15008264877412072,-0.05781183377988641,0.39123817105481595,-0.08382256140795113,0.18868774572647623,0.16200184047912278,0.09741185476381899,0.024056383164862076,0.373675116658832,0.09782228486950945,0.03208280319860959,-0.057876769706834766,0.05639147823305976,-0.015958057639864114,0.5860820941175102
