dt_sintoma,co_municipio,municipio,ocorrencias
1946-04-14,2507507,João Pessoa,0
1946-04-21,2507507,João Pessoa,0
1946-04-28,2507507,João Pessoa,0
1946-05-05,2507507,João Pessoa,0
1946-05-12,2507507,João Pessoa,0
1946-05-19,2507507,João Pessoa,0
1946-05-26,2507507,João Pessoa,0
1946-06-02,2507507,João Pessoa,0
1946-06-09,2507507,João Pessoa,0
1946-06-16,2507507,João Pessoa,0
1946-06-23,2507507,João Pessoa,0
1946-06-30,2507507,João Pessoa,0
1946-07-07,2507507,João Pessoa,0
1946-07-14,2507507,João Pessoa,0
1946-07-21,2507507,João Pessoa,0
1946-07-28,2507507,João Pessoa,0
1946-08-04,2507507,João Pessoa,0
1946-08-11,2507507,João Pessoa,0
1946-08-18,2507507,João Pessoa,0
1946-08-25,2507507,João Pessoa,0
1946-09-01,2507507,João Pessoa,0
1946-09-08,2507507,João Pessoa,0
1946-09-15,2507507,João Pessoa,0
1946-09-22,2507507,João Pessoa,0
1946-09-29,2507507,João Pessoa,0
1946-10-06,2507507,João Pessoa,0
1946-10-13,2507507,João Pessoa,0
1946-10-20,2507507,João Pessoa,0
1946-10-27,2507507,João Pessoa,0
1946-11-03,2507507,João Pessoa,0
1946-11-10,2507507,João Pessoa,0
1946-11-17,2507507,João Pessoa,0
1946-11-24,2507507,João Pessoa,0
1946-12-01,2507507,João Pessoa,0
1946-12-08,2507507,João Pessoa,0
1946-12-15,2507507,João Pessoa,0
1946-12-22,2507507,João Pessoa,0
1946-12-29,2507507,João Pessoa,0
1947-01-05,2507507,João Pessoa,0
1947-01-12,2507507,João Pessoa,0
1947-01-19,2507507,João Pessoa,0
1947-01-26,2507507,João Pessoa,0
1947-02-02,2507507,João Pessoa,0
1947-02-09,2507507,João Pessoa,0
1947-02-16,2507507,João Pessoa,0
1947-02-23,2507507,João Pessoa,0
1947-03-02,2507507,João Pessoa,0
1947-03-09,2507507,João Pessoa,0
1947-03-16,2507507,João Pessoa,0
1947-03-23,2507507,João Pessoa,0
1947-03-30,2507507,João Pessoa,0
1947-04-06,2507507,João Pessoa,0
1947-04-13,2507507,João Pessoa,0
1947-04-20,2507507,João Pessoa,0
1947-04-27,2507507,João Pessoa,0
1947-05-04,2507507,João Pessoa,0
1947-05-11,2507507,João Pessoa,0
1947-05-18,2507507,João Pessoa,0
1947-05-25,2507507,João Pessoa,0
1947-06-01,2507507,João Pessoa,0
1947-06-08,2507507,João Pessoa,0
1947-06-15,2507507,João Pessoa,0
1947-06-22,2507507,João Pessoa,0
1947-06-29,2507507,João Pessoa,0
1947-07-06,2507507,João Pessoa,0
1947-07-13,2507507,João Pessoa,0
1947-07-20,2507507,João Pessoa,0
1947-07-27,2507507,João Pessoa,0
1947-08-03,2507507,João Pessoa,0
1947-08-10,2507507,João Pessoa,0
1947-08-17,2507507,João Pessoa,0
1947-08-24,2507507,João Pessoa,0
1947-08-31,2507507,João Pessoa,0
1947-09-07,2507507,João Pessoa,0
1947-09-14,2507507,João Pessoa,0
1947-09-21,2507507,João Pessoa,0
1947-09-28,2507507,João Pessoa,0
1947-10-05,2507507,João Pessoa,0
1947-10-12,2507507,João Pessoa,0
1947-10-19,2507507,João Pessoa,0
1947-10-26,2507507,João Pessoa,0
1947-11-02,2507507,João Pessoa,0
1947-11-09,2507507,João Pessoa,0
1947-11-16,2507507,João Pessoa,0
1947-11-23,2507507,João Pessoa,0
1947-11-30,2507507,João Pessoa,0
1947-12-07,2507507,João Pessoa,0
1947-12-14,2507507,João Pessoa,1
1947-12-21,2507507,João Pessoa,0
1947-12-28,2507507,João Pessoa,0
1948-01-04,2507507,João Pessoa,0
1948-01-11,2507507,João Pessoa,0
1948-01-18,2507507,João Pessoa,0
1948-01-25,2507507,João Pessoa,0
1948-02-01,2507507,João Pessoa,0
1948-02-08,2507507,João Pessoa,0
1948-02-15,2507507,João Pessoa,0
1948-02-22,2507507,João Pessoa,0
1948-02-29,2507507,João Pessoa,0
1948-03-07,2507507,João Pessoa,0
1948-03-14,2507507,João Pessoa,0
1948-03-21,2507507,João Pessoa,0
1948-03-28,2507507,João Pessoa,0
1948-04-04,2507507,João Pessoa,0
1948-04-11,2507507,João Pessoa,0
1948-04-18,2507507,João Pessoa,0
1948-04-25,2507507,João Pessoa,0
1948-05-02,2507507,João Pessoa,0
1948-05-09,2507507,João Pessoa,0
1948-05-16,2507507,João Pessoa,0
1948-05-23,2507507,João Pessoa,0
1948-05-30,2507507,João Pessoa,0
1948-06-06,2507507,João Pessoa,0
1948-06-13,2507507,João Pessoa,0
1948-06-20,2507507,João Pessoa,0
1948-06-27,2507507,João Pessoa,0
1948-07-04,2507507,João Pessoa,0
1948-07-11,2507507,João Pessoa,0
1948-07-18,2507507,João Pessoa,0
1948-07-25,2507507,João Pessoa,0
1948-08-01,2507507,João Pessoa,0
1948-08-08,2507507,João Pessoa,0
1948-08-15,2507507,João Pessoa,0
1948-08-22,2507507,João Pessoa,0
1948-08-29,2507507,João Pessoa,0
1948-09-05,2507507,João Pessoa,0
1948-09-12,2507507,João Pessoa,0
1948-09-19,2507507,João Pessoa,0
1948-09-26,2507507,João Pessoa,0
1948-10-03,2507507,João Pessoa,0
1948-10-10,2507507,João Pessoa,0
1948-10-17,2507507,João Pessoa,0
1948-10-24,2507507,João Pessoa,0
1948-10-31,2507507,João Pessoa,0
1948-11-07,2507507,João Pessoa,0
1948-11-14,2507507,João Pessoa,0
1948-11-21,2507507,João Pessoa,0
1948-11-28,2507507,João Pessoa,0
1948-12-05,2507507,João Pessoa,0
1948-12-12,2507507,João Pessoa,0
1948-12-19,2507507,João Pessoa,0
1948-12-26,2507507,João Pessoa,0
1949-01-02,2507507,João Pessoa,0
1949-01-09,2507507,João Pessoa,0
1949-01-16,2507507,João Pessoa,0
1949-01-23,2507507,João Pessoa,0
1949-01-30,2507507,João Pessoa,0
1949-02-06,2507507,João Pessoa,0
1949-02-13,2507507,João Pessoa,0
1949-02-20,2507507,João Pessoa,0
1949-02-27,2507507,João Pessoa,0
1949-03-06,2507507,João Pessoa,0
1949-03-13,2507507,João Pessoa,0
1949-03-20,2507507,João Pessoa,0
1949-03-27,2507507,João Pessoa,0
1949-04-03,2507507,João Pessoa,0
1949-04-10,2507507,João Pessoa,0
1949-04-17,2507507,João Pessoa,0
1949-04-24,2507507,João Pessoa,0
1949-05-01,2507507,João Pessoa,0
1949-05-08,2507507,João Pessoa,0
1949-05-15,2507507,João Pessoa,0
1949-05-22,2507507,João Pessoa,0
1949-05-29,2507507,João Pessoa,0
1949-06-05,2507507,João Pessoa,0
1949-06-12,2507507,João Pessoa,0
1949-06-19,2507507,João Pessoa,0
1949-06-26,2507507,João Pessoa,0
1949-07-03,2507507,João Pessoa,0
1949-07-10,2507507,João Pessoa,0
1949-07-17,2507507,João Pessoa,0
1949-07-24,2507507,João Pessoa,0
1949-07-31,2507507,João Pessoa,0
1949-08-07,2507507,João Pessoa,0
1949-08-14,2507507,João Pessoa,0
1949-08-21,2507507,João Pessoa,0
1949-08-28,2507507,João Pessoa,0
1949-09-04,2507507,João Pessoa,0
1949-09-11,2507507,João Pessoa,0
1949-09-18,2507507,João Pessoa,0
1949-09-25,2507507,João Pessoa,0
1949-10-02,2507507,João Pessoa,0
1949-10-09,2507507,João Pessoa,0
1949-10-16,2507507,João Pessoa,0
1949-10-23,2507507,João Pessoa,0
1949-10-30,2507507,João Pessoa,0
1949-11-06,2507507,João Pessoa,0
1949-11-13,2507507,João Pessoa,0
1949-11-20,2507507,João Pessoa,0
1949-11-27,2507507,João Pessoa,0
1949-12-04,2507507,João Pessoa,0
1949-12-11,2507507,João Pessoa,0
1949-12-18,2507507,João Pessoa,0
1949-12-25,2507507,João Pessoa,0
1950-01-01,2507507,João Pessoa,0
1950-01-08,2507507,João Pessoa,0
1950-01-15,2507507,João Pessoa,0
1950-01-22,2507507,João Pessoa,0
1950-01-29,2507507,João Pessoa,0
1950-02-05,2507507,João Pessoa,0
1950-02-12,2507507,João Pessoa,0
1950-02-19,2507507,João Pessoa,0
1950-02-26,2507507,João Pessoa,0
1950-03-05,2507507,João Pessoa,0
1950-03-12,2507507,João Pessoa,0
1950-03-19,2507507,João Pessoa,0
1950-03-26,2507507,João Pessoa,0
1950-04-02,2507507,João Pessoa,0
1950-04-09,2507507,João Pessoa,0
1950-04-16,2507507,João Pessoa,0
1950-04-23,2507507,João Pessoa,0
1950-04-30,2507507,João Pessoa,0
1950-05-07,2507507,João Pessoa,0
1950-05-14,2507507,João Pessoa,0
1950-05-21,2507507,João Pessoa,0
1950-05-28,2507507,João Pessoa,0
1950-06-04,2507507,João Pessoa,0
1950-06-11,2507507,João Pessoa,0
1950-06-18,2507507,João Pessoa,0
1950-06-25,2507507,João Pessoa,0
1950-07-02,2507507,João Pessoa,0
1950-07-09,2507507,João Pessoa,0
1950-07-16,2507507,João Pessoa,0
1950-07-23,2507507,João Pessoa,0
1950-07-30,2507507,João Pessoa,0
1950-08-06,2507507,João Pessoa,0
1950-08-13,2507507,João Pessoa,0
1950-08-20,2507507,João Pessoa,0
1950-08-27,2507507,João Pessoa,0
1950-09-03,2507507,João Pessoa,0
1950-09-10,2507507,João Pessoa,0
1950-09-17,2507507,João Pessoa,0
1950-09-24,2507507,João Pessoa,0
1950-10-01,2507507,João Pessoa,0
1950-10-08,2507507,João Pessoa,0
1950-10-15,2507507,João Pessoa,0
1950-10-22,2507507,João Pessoa,0
1950-10-29,2507507,João Pessoa,0
1950-11-05,2507507,João Pessoa,0
1950-11-12,2507507,João Pessoa,0
1950-11-19,2507507,João Pessoa,0
1950-11-26,2507507,João Pessoa,0
1950-12-03,2507507,João Pessoa,0
1950-12-10,2507507,João Pessoa,0
1950-12-17,2507507,João Pessoa,0
1950-12-24,2507507,João Pessoa,0
1950-12-31,2507507,João Pessoa,0
1951-01-07,2507507,João Pessoa,0
1951-01-14,2507507,João Pessoa,0
1951-01-21,2507507,João Pessoa,0
1951-01-28,2507507,João Pessoa,0
1951-02-04,2507507,João Pessoa,0
1951-02-11,2507507,João Pessoa,0
1951-02-18,2507507,João Pessoa,0
1951-02-25,2507507,João Pessoa,0
1951-03-04,2507507,João Pessoa,0
1951-03-11,2507507,João Pessoa,0
1951-03-18,2507507,João Pessoa,0
1951-03-25,2507507,João Pessoa,0
1951-04-01,2507507,João Pessoa,0
1951-04-08,2507507,João Pessoa,0
1951-04-15,2507507,João Pessoa,0
1951-04-22,2507507,João Pessoa,0
1951-04-29,2507507,João Pessoa,0
1951-05-06,2507507,João Pessoa,0
1951-05-13,2507507,João Pessoa,0
1951-05-20,2507507,João Pessoa,0
1951-05-27,2507507,João Pessoa,0
1951-06-03,2507507,João Pessoa,0
1951-06-10,2507507,João Pessoa,0
1951-06-17,2507507,João Pessoa,0
1951-06-24,2507507,João Pessoa,0
1951-07-01,2507507,João Pessoa,0
1951-07-08,2507507,João Pessoa,0
1951-07-15,2507507,João Pessoa,0
1951-07-22,2507507,João Pessoa,0
1951-07-29,2507507,João Pessoa,0
1951-08-05,2507507,João Pessoa,0
1951-08-12,2507507,João Pessoa,0
1951-08-19,2507507,João Pessoa,0
1951-08-26,2507507,João Pessoa,0
1951-09-02,2507507,João Pessoa,0
1951-09-09,2507507,João Pessoa,0
1951-09-16,2507507,João Pessoa,0
1951-09-23,2507507,João Pessoa,0
1951-09-30,2507507,João Pessoa,0
1951-10-07,2507507,João Pessoa,0
1951-10-14,2507507,João Pessoa,0
1951-10-21,2507507,João Pessoa,0
1951-10-28,2507507,João Pessoa,0
1951-11-04,2507507,João Pessoa,0
1951-11-11,2507507,João Pessoa,0
1951-11-18,2507507,João Pessoa,0
1951-11-25,2507507,João Pessoa,0
1951-12-02,2507507,João Pessoa,0
1951-12-09,2507507,João Pessoa,0
1951-12-16,2507507,João Pessoa,0
1951-12-23,2507507,João Pessoa,0
1951-12-30,2507507,João Pessoa,0
1952-01-06,2507507,João Pessoa,0
1952-01-13,2507507,João Pessoa,0
1952-01-20,2507507,João Pessoa,0
1952-01-27,2507507,João Pessoa,0
1952-02-03,2507507,João Pessoa,0
1952-02-10,2507507,João Pessoa,0
1952-02-17,2507507,João Pessoa,0
1952-02-24,2507507,João Pessoa,0
1952-03-02,2507507,João Pessoa,0
1952-03-09,2507507,João Pessoa,0
1952-03-16,2507507,João Pessoa,0
1952-03-23,2507507,João Pessoa,0
1952-03-30,2507507,João Pessoa,0
1952-04-06,2507507,João Pessoa,0
1952-04-13,2507507,João Pessoa,0
1952-04-20,2507507,João Pessoa,0
1952-04-27,2507507,João Pessoa,0
1952-05-04,2507507,João Pessoa,0
1952-05-11,2507507,João Pessoa,0
1952-05-18,2507507,João Pessoa,0
1952-05-25,2507507,João Pessoa,0
1952-06-01,2507507,João Pessoa,0
1952-06-08,2507507,João Pessoa,0
1952-06-15,2507507,João Pessoa,0
1952-06-22,2507507,João Pessoa,1
1952-06-29,2507507,João Pessoa,0
1952-07-06,2507507,João Pessoa,0
1952-07-13,2507507,João Pessoa,0
1952-07-20,2507507,João Pessoa,0
1952-07-27,2507507,João Pessoa,0
1952-08-03,2507507,João Pessoa,0
1952-08-10,2507507,João Pessoa,0
1952-08-17,2507507,João Pessoa,0
1952-08-24,2507507,João Pessoa,0
1952-08-31,2507507,João Pessoa,0
1952-09-07,2507507,João Pessoa,0
1952-09-14,2507507,João Pessoa,0
1952-09-21,2507507,João Pessoa,0
1952-09-28,2507507,João Pessoa,0
1952-10-05,2507507,João Pessoa,0
1952-10-12,2507507,João Pessoa,0
1952-10-19,2507507,João Pessoa,0
1952-10-26,2507507,João Pessoa,0
1952-11-02,2507507,João Pessoa,0
1952-11-09,2507507,João Pessoa,0
1952-11-16,2507507,João Pessoa,0
1952-11-23,2507507,João Pessoa,0
1952-11-30,2507507,João Pessoa,0
1952-12-07,2507507,João Pessoa,0
1952-12-14,2507507,João Pessoa,0
1952-12-21,2507507,João Pessoa,0
1952-12-28,2507507,João Pessoa,0
1953-01-04,2507507,João Pessoa,0
1953-01-11,2507507,João Pessoa,0
1953-01-18,2507507,João Pessoa,0
1953-01-25,2507507,João Pessoa,0
1953-02-01,2507507,João Pessoa,0
1953-02-08,2507507,João Pessoa,0
1953-02-15,2507507,João Pessoa,0
1953-02-22,2507507,João Pessoa,0
1953-03-01,2507507,João Pessoa,0
1953-03-08,2507507,João Pessoa,0
1953-03-15,2507507,João Pessoa,0
1953-03-22,2507507,João Pessoa,0
1953-03-29,2507507,João Pessoa,0
1953-04-05,2507507,João Pessoa,0
1953-04-12,2507507,João Pessoa,0
1953-04-19,2507507,João Pessoa,0
1953-04-26,2507507,João Pessoa,0
1953-05-03,2507507,João Pessoa,0
1953-05-10,2507507,João Pessoa,0
1953-05-17,2507507,João Pessoa,0
1953-05-24,2507507,João Pessoa,0
1953-05-31,2507507,João Pessoa,0
1953-06-07,2507507,João Pessoa,0
1953-06-14,2507507,João Pessoa,0
1953-06-21,2507507,João Pessoa,0
1953-06-28,2507507,João Pessoa,0
1953-07-05,2507507,João Pessoa,0
1953-07-12,2507507,João Pessoa,0
1953-07-19,2507507,João Pessoa,0
1953-07-26,2507507,João Pessoa,0
1953-08-02,2507507,João Pessoa,0
1953-08-09,2507507,João Pessoa,0
1953-08-16,2507507,João Pessoa,0
1953-08-23,2507507,João Pessoa,0
1953-08-30,2507507,João Pessoa,0
1953-09-06,2507507,João Pessoa,0
1953-09-13,2507507,João Pessoa,0
1953-09-20,2507507,João Pessoa,0
1953-09-27,2507507,João Pessoa,0
1953-10-04,2507507,João Pessoa,0
1953-10-11,2507507,João Pessoa,0
1953-10-18,2507507,João Pessoa,0
1953-10-25,2507507,João Pessoa,0
1953-11-01,2507507,João Pessoa,0
1953-11-08,2507507,João Pessoa,0
1953-11-15,2507507,João Pessoa,0
1953-11-22,2507507,João Pessoa,0
1953-11-29,2507507,João Pessoa,0
1953-12-06,2507507,João Pessoa,0
1953-12-13,2507507,João Pessoa,0
1953-12-20,2507507,João Pessoa,0
1953-12-27,2507507,João Pessoa,0
1954-01-03,2507507,João Pessoa,0
1954-01-10,2507507,João Pessoa,0
1954-01-17,2507507,João Pessoa,0
1954-01-24,2507507,João Pessoa,0
1954-01-31,2507507,João Pessoa,0
1954-02-07,2507507,João Pessoa,0
1954-02-14,2507507,João Pessoa,0
1954-02-21,2507507,João Pessoa,0
1954-02-28,2507507,João Pessoa,0
1954-03-07,2507507,João Pessoa,0
1954-03-14,2507507,João Pessoa,0
1954-03-21,2507507,João Pessoa,1
1954-03-28,2507507,João Pessoa,0
1954-04-04,2507507,João Pessoa,0
1954-04-11,2507507,João Pessoa,0
1954-04-18,2507507,João Pessoa,0
1954-04-25,2507507,João Pessoa,0
1954-05-02,2507507,João Pessoa,0
1954-05-09,2507507,João Pessoa,0
1954-05-16,2507507,João Pessoa,0
1954-05-23,2507507,João Pessoa,0
1954-05-30,2507507,João Pessoa,0
1954-06-06,2507507,João Pessoa,0
1954-06-13,2507507,João Pessoa,0
1954-06-20,2507507,João Pessoa,0
1954-06-27,2507507,João Pessoa,0
1954-07-04,2507507,João Pessoa,0
1954-07-11,2507507,João Pessoa,0
1954-07-18,2507507,João Pessoa,0
1954-07-25,2507507,João Pessoa,0
1954-08-01,2507507,João Pessoa,0
1954-08-08,2507507,João Pessoa,0
1954-08-15,2507507,João Pessoa,0
1954-08-22,2507507,João Pessoa,0
1954-08-29,2507507,João Pessoa,0
1954-09-05,2507507,João Pessoa,0
1954-09-12,2507507,João Pessoa,0
1954-09-19,2507507,João Pessoa,0
1954-09-26,2507507,João Pessoa,0
1954-10-03,2507507,João Pessoa,0
1954-10-10,2507507,João Pessoa,0
1954-10-17,2507507,João Pessoa,0
1954-10-24,2507507,João Pessoa,0
1954-10-31,2507507,João Pessoa,0
1954-11-07,2507507,João Pessoa,0
1954-11-14,2507507,João Pessoa,0
1954-11-21,2507507,João Pessoa,0
1954-11-28,2507507,João Pessoa,0
1954-12-05,2507507,João Pessoa,0
1954-12-12,2507507,João Pessoa,0
1954-12-19,2507507,João Pessoa,0
1954-12-26,2507507,João Pessoa,0
1955-01-02,2507507,João Pessoa,0
1955-01-09,2507507,João Pessoa,0
1955-01-16,2507507,João Pessoa,0
1955-01-23,2507507,João Pessoa,0
1955-01-30,2507507,João Pessoa,0
1955-02-06,2507507,João Pessoa,0
1955-02-13,2507507,João Pessoa,0
1955-02-20,2507507,João Pessoa,0
1955-02-27,2507507,João Pessoa,0
1955-03-06,2507507,João Pessoa,0
1955-03-13,2507507,João Pessoa,0
1955-03-20,2507507,João Pessoa,0
1955-03-27,2507507,João Pessoa,0
1955-04-03,2507507,João Pessoa,0
1955-04-10,2507507,João Pessoa,0
1955-04-17,2507507,João Pessoa,0
1955-04-24,2507507,João Pessoa,0
1955-05-01,2507507,João Pessoa,0
1955-05-08,2507507,João Pessoa,0
1955-05-15,2507507,João Pessoa,0
1955-05-22,2507507,João Pessoa,0
1955-05-29,2507507,João Pessoa,1
1955-06-05,2507507,João Pessoa,0
1955-06-12,2507507,João Pessoa,0
1955-06-19,2507507,João Pessoa,0
1955-06-26,2507507,João Pessoa,0
1955-07-03,2507507,João Pessoa,0
1955-07-10,2507507,João Pessoa,0
1955-07-17,2507507,João Pessoa,0
1955-07-24,2507507,João Pessoa,0
1955-07-31,2507507,João Pessoa,0
1955-08-07,2507507,João Pessoa,0
1955-08-14,2507507,João Pessoa,0
1955-08-21,2507507,João Pessoa,0
1955-08-28,2507507,João Pessoa,0
1955-09-04,2507507,João Pessoa,0
1955-09-11,2507507,João Pessoa,1
1955-09-18,2507507,João Pessoa,0
1955-09-25,2507507,João Pessoa,0
1955-10-02,2507507,João Pessoa,0
1955-10-09,2507507,João Pessoa,0
1955-10-16,2507507,João Pessoa,0
1955-10-23,2507507,João Pessoa,0
1955-10-30,2507507,João Pessoa,0
1955-11-06,2507507,João Pessoa,0
1955-11-13,2507507,João Pessoa,0
1955-11-20,2507507,João Pessoa,0
1955-11-27,2507507,João Pessoa,0
1955-12-04,2507507,João Pessoa,0
1955-12-11,2507507,João Pessoa,0
1955-12-18,2507507,João Pessoa,0
1955-12-25,2507507,João Pessoa,0
1956-01-01,2507507,João Pessoa,0
1956-01-08,2507507,João Pessoa,0
1956-01-15,2507507,João Pessoa,0
1956-01-22,2507507,João Pessoa,0
1956-01-29,2507507,João Pessoa,0
1956-02-05,2507507,João Pessoa,0
1956-02-12,2507507,João Pessoa,0
1956-02-19,2507507,João Pessoa,0
1956-02-26,2507507,João Pessoa,0
1956-03-04,2507507,João Pessoa,0
1956-03-11,2507507,João Pessoa,0
1956-03-18,2507507,João Pessoa,0
1956-03-25,2507507,João Pessoa,0
1956-04-01,2507507,João Pessoa,0
1956-04-08,2507507,João Pessoa,0
1956-04-15,2507507,João Pessoa,0
1956-04-22,2507507,João Pessoa,0
1956-04-29,2507507,João Pessoa,0
1956-05-06,2507507,João Pessoa,0
1956-05-13,2507507,João Pessoa,0
1956-05-20,2507507,João Pessoa,0
1956-05-27,2507507,João Pessoa,0
1956-06-03,2507507,João Pessoa,0
1956-06-10,2507507,João Pessoa,0
1956-06-17,2507507,João Pessoa,0
1956-06-24,2507507,João Pessoa,0
1956-07-01,2507507,João Pessoa,0
1956-07-08,2507507,João Pessoa,0
1956-07-15,2507507,João Pessoa,0
1956-07-22,2507507,João Pessoa,0
1956-07-29,2507507,João Pessoa,0
1956-08-05,2507507,João Pessoa,0
1956-08-12,2507507,João Pessoa,0
1956-08-19,2507507,João Pessoa,0
1956-08-26,2507507,João Pessoa,0
1956-09-02,2507507,João Pessoa,0
1956-09-09,2507507,João Pessoa,0
1956-09-16,2507507,João Pessoa,0
1956-09-23,2507507,João Pessoa,0
1956-09-30,2507507,João Pessoa,0
1956-10-07,2507507,João Pessoa,1
1956-10-14,2507507,João Pessoa,0
1956-10-21,2507507,João Pessoa,0
1956-10-28,2507507,João Pessoa,0
1956-11-04,2507507,João Pessoa,0
1956-11-11,2507507,João Pessoa,0
1956-11-18,2507507,João Pessoa,0
1956-11-25,2507507,João Pessoa,0
1956-12-02,2507507,João Pessoa,0
1956-12-09,2507507,João Pessoa,0
1956-12-16,2507507,João Pessoa,0
1956-12-23,2507507,João Pessoa,0
1956-12-30,2507507,João Pessoa,0
1957-01-06,2507507,João Pessoa,0
1957-01-13,2507507,João Pessoa,0
1957-01-20,2507507,João Pessoa,0
1957-01-27,2507507,João Pessoa,0
1957-02-03,2507507,João Pessoa,0
1957-02-10,2507507,João Pessoa,0
1957-02-17,2507507,João Pessoa,0
1957-02-24,2507507,João Pessoa,0
1957-03-03,2507507,João Pessoa,0
1957-03-10,2507507,João Pessoa,0
1957-03-17,2507507,João Pessoa,0
1957-03-24,2507507,João Pessoa,0
1957-03-31,2507507,João Pessoa,0
1957-04-07,2507507,João Pessoa,0
1957-04-14,2507507,João Pessoa,0
1957-04-21,2507507,João Pessoa,0
1957-04-28,2507507,João Pessoa,0
1957-05-05,2507507,João Pessoa,0
1957-05-12,2507507,João Pessoa,0
1957-05-19,2507507,João Pessoa,0
1957-05-26,2507507,João Pessoa,0
1957-06-02,2507507,João Pessoa,0
1957-06-09,2507507,João Pessoa,0
1957-06-16,2507507,João Pessoa,0
1957-06-23,2507507,João Pessoa,0
1957-06-30,2507507,João Pessoa,0
1957-07-07,2507507,João Pessoa,0
1957-07-14,2507507,João Pessoa,0
1957-07-21,2507507,João Pessoa,0
1957-07-28,2507507,João Pessoa,0
1957-08-04,2507507,João Pessoa,0
1957-08-11,2507507,João Pessoa,0
1957-08-18,2507507,João Pessoa,0
1957-08-25,2507507,João Pessoa,0
1957-09-01,2507507,João Pessoa,0
1957-09-08,2507507,João Pessoa,0
1957-09-15,2507507,João Pessoa,0
1957-09-22,2507507,João Pessoa,0
1957-09-29,2507507,João Pessoa,0
1957-10-06,2507507,João Pessoa,0
1957-10-13,2507507,João Pessoa,0
1957-10-20,2507507,João Pessoa,0
1957-10-27,2507507,João Pessoa,0
1957-11-03,2507507,João Pessoa,0
1957-11-10,2507507,João Pessoa,0
1957-11-17,2507507,João Pessoa,0
1957-11-24,2507507,João Pessoa,0
1957-12-01,2507507,João Pessoa,0
1957-12-08,2507507,João Pessoa,0
1957-12-15,2507507,João Pessoa,0
1957-12-22,2507507,João Pessoa,0
1957-12-29,2507507,João Pessoa,0
1958-01-05,2507507,João Pessoa,0
1958-01-12,2507507,João Pessoa,0
1958-01-19,2507507,João Pessoa,0
1958-01-26,2507507,João Pessoa,0
1958-02-02,2507507,João Pessoa,0
1958-02-09,2507507,João Pessoa,0
1958-02-16,2507507,João Pessoa,0
1958-02-23,2507507,João Pessoa,0
1958-03-02,2507507,João Pessoa,0
1958-03-09,2507507,João Pessoa,0
1958-03-16,2507507,João Pessoa,0
1958-03-23,2507507,João Pessoa,0
1958-03-30,2507507,João Pessoa,0
1958-04-06,2507507,João Pessoa,0
1958-04-13,2507507,João Pessoa,0
1958-04-20,2507507,João Pessoa,0
1958-04-27,2507507,João Pessoa,0
1958-05-04,2507507,João Pessoa,0
1958-05-11,2507507,João Pessoa,0
1958-05-18,2507507,João Pessoa,0
1958-05-25,2507507,João Pessoa,0
1958-06-01,2507507,João Pessoa,0
1958-06-08,2507507,João Pessoa,0
1958-06-15,2507507,João Pessoa,0
1958-06-22,2507507,João Pessoa,0
1958-06-29,2507507,João Pessoa,0
1958-07-06,2507507,João Pessoa,0
1958-07-13,2507507,João Pessoa,0
1958-07-20,2507507,João Pessoa,0
1958-07-27,2507507,João Pessoa,0
1958-08-03,2507507,João Pessoa,0
1958-08-10,2507507,João Pessoa,0
1958-08-17,2507507,João Pessoa,0
1958-08-24,2507507,João Pessoa,0
1958-08-31,2507507,João Pessoa,0
1958-09-07,2507507,João Pessoa,0
1958-09-14,2507507,João Pessoa,0
1958-09-21,2507507,João Pessoa,0
1958-09-28,2507507,João Pessoa,0
1958-10-05,2507507,João Pessoa,0
1958-10-12,2507507,João Pessoa,0
1958-10-19,2507507,João Pessoa,1
1958-10-26,2507507,João Pessoa,0
1958-11-02,2507507,João Pessoa,0
1958-11-09,2507507,João Pessoa,0
1958-11-16,2507507,João Pessoa,0
1958-11-23,2507507,João Pessoa,0
1958-11-30,2507507,João Pessoa,0
1958-12-07,2507507,João Pessoa,0
1958-12-14,2507507,João Pessoa,0
1958-12-21,2507507,João Pessoa,0
1958-12-28,2507507,João Pessoa,0
1959-01-04,2507507,João Pessoa,0
1959-01-11,2507507,João Pessoa,0
1959-01-18,2507507,João Pessoa,0
1959-01-25,2507507,João Pessoa,0
1959-02-01,2507507,João Pessoa,0
1959-02-08,2507507,João Pessoa,0
1959-02-15,2507507,João Pessoa,0
1959-02-22,2507507,João Pessoa,0
1959-03-01,2507507,João Pessoa,0
1959-03-08,2507507,João Pessoa,0
1959-03-15,2507507,João Pessoa,0
1959-03-22,2507507,João Pessoa,0
1959-03-29,2507507,João Pessoa,0
1959-04-05,2507507,João Pessoa,0
1959-04-12,2507507,João Pessoa,0
1959-04-19,2507507,João Pessoa,0
1959-04-26,2507507,João Pessoa,0
1959-05-03,2507507,João Pessoa,0
1959-05-10,2507507,João Pessoa,0
1959-05-17,2507507,João Pessoa,0
1959-05-24,2507507,João Pessoa,0
1959-05-31,2507507,João Pessoa,0
1959-06-07,2507507,João Pessoa,0
1959-06-14,2507507,João Pessoa,0
1959-06-21,2507507,João Pessoa,0
1959-06-28,2507507,João Pessoa,0
1959-07-05,2507507,João Pessoa,0
1959-07-12,2507507,João Pessoa,0
1959-07-19,2507507,João Pessoa,0
1959-07-26,2507507,João Pessoa,0
1959-08-02,2507507,João Pessoa,0
1959-08-09,2507507,João Pessoa,0
1959-08-16,2507507,João Pessoa,0
1959-08-23,2507507,João Pessoa,0
